"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensemble_id","symbol","entrez"
"ENSG00000116667.15",502.76974849772,-0.276752651616831,0.285945420099985,-0.967851317639782,0.333118630322481,0.999407138421774,"ENSG00000116667","C1orf21",81563
"ENSG00000116668.13",313.928630561073,0.192664727353227,0.423263538134408,0.455188576371174,0.648973578217001,0.999407138421774,"ENSG00000116668","SWT1",54823
"ENSG00000116670.16",749.960856546505,0.155537701170226,0.261958975716339,0.593748317823051,0.55268046084145,0.999407138421774,"ENSG00000116670","MAD2L2",10459
"ENSG00000116675.16",69.465650184369,0.250058966536959,0.670179882113803,0.373122161990676,0.709057524931068,0.999407138421774,"ENSG00000116675","DNAJC6",9829
"ENSG00000116678.20",2536.45259532826,-0.0994209809904246,0.205669107433088,-0.483402598626876,0.628809903429182,0.999407138421774,"ENSG00000116678","LEPR",3953
"ENSG00000116679.16",1213.49529150674,-0.197854383241381,0.230302827955556,-0.859105313633244,0.390282415998034,0.999407138421774,"ENSG00000116679","IVNS1ABP",10625
"ENSG00000116685.17",793.382884352566,0.0959215464699793,0.247248736648413,0.387955658622351,0.698048847874498,0.999407138421774,"ENSG00000116685","KIAA2013",102724984
"ENSG00000116688.18",3535.55780634091,0.27169564372062,0.216632335757156,1.25417861913833,0.209777089411219,0.999407138421774,"ENSG00000116688","MFN2",9927
"ENSG00000116690.13",1966.65609059029,0.455067098768631,0.23054947929762,1.97383702689338,0.0484002771267251,0.712013119992715,"ENSG00000116690","PRG4",10216
"ENSG00000116691.11",67.1868423073993,-0.475624397407711,0.662264349658436,-0.718179074040472,0.472646878913696,0.999407138421774,"ENSG00000116691","MIIP",60672
"ENSG00000116698.22",694.030765458655,0.559225316644984,0.278737595182493,2.006278759343,0.0448265149275221,0.697362879634992,"ENSG00000116698","SMG7",9887
"ENSG00000116701.16",113.650103173319,0.671837557516418,0.540088455380108,1.24393985989496,0.213521697816349,0.999407138421774,"ENSG00000116701","NCF2",4688
"ENSG00000116704.8",2167.81047361127,-0.0189051697384459,0.21550488875047,-0.0877250156507397,0.930095236655466,0.999407138421774,"ENSG00000116704","SLC35D1",23169
"ENSG00000116717.13",1468.41142165799,0.0781102838797766,0.238249930826031,0.327850184925394,0.743024940389729,0.999407138421774,"ENSG00000116717","GADD45A",1647
"ENSG00000116729.14",510.550402558209,0.622972210459322,0.313832962819951,1.98504390635577,0.0471395867797992,0.707175504344257,"ENSG00000116729","WLS",79971
"ENSG00000116731.23",501.290474092363,0.124595541157492,0.286574342102419,0.434775633587472,0.66372529305496,0.999407138421774,"ENSG00000116731","PRDM2",7799
"ENSG00000116741.8",29.5089604074259,1.04764264036528,1.00810965403271,1.03921496652117,0.298704771402323,0.999407138421774,"ENSG00000116741","RGS2",5997
"ENSG00000116747.13",4334.46190545654,-0.195506043618951,0.195850264577758,-0.998242427910172,0.318161817308471,0.999407138421774,"ENSG00000116747","TROVE2",6738
"ENSG00000116750.14",1007.39948740374,0.270960350610353,0.244410029667463,1.10863024311651,0.267589725845989,0.999407138421774,"ENSG00000116750","UCHL5",51377
"ENSG00000116752.6",2159.6702086885,-0.203135229389393,0.224117636205691,-0.906377707834467,0.36473596778054,0.999407138421774,"ENSG00000116752","BCAS2",10286
"ENSG00000116754.14",4401.55893279554,0.0288028917535956,0.222442803231694,0.129484484708615,0.896974301006895,0.999407138421774,"ENSG00000116754","SRSF11",9295
"ENSG00000116761.12",620.491293472712,0.25509561982855,0.350189260732109,0.728450722033122,0.466337723567166,0.999407138421774,"ENSG00000116761","CTH",1491
"ENSG00000116771.6",2243.9429179658,-0.0467377093501473,0.204521726046654,-0.228521977853276,0.819240472242087,0.999407138421774,"ENSG00000116771","AGMAT",79814
"ENSG00000116774.12",14.1899296807607,-0.902342017522258,1.41842787110549,-0.636156434813277,0.524674465118326,0.999407138421774,"ENSG00000116774","OLFML3",56944
"ENSG00000116783.15",4.35095565243752,5.3691764180955,3.31851012075539,1.61794788104287,0.10567383023505,NA,"ENSG00000116783","TNNI3K",51086
"ENSG00000116785.15",4.85497797873024,-2.67647493642525,2.84150082691353,-0.941922983472247,0.346232072119412,NA,"ENSG00000116785","CFHR3",10878
"ENSG00000116786.13",642.692297815524,0.352724266766196,0.332505796910931,1.06080636801854,0.288777907631167,0.999407138421774,"ENSG00000116786","PLEKHM2",23207
"ENSG00000116791.14",17485.9893635368,-0.213202597946933,0.20252475595803,-1.05272363834432,0.292467671543604,0.999407138421774,"ENSG00000116791","CRYZ",1429
"ENSG00000116793.16",592.976309941494,-0.18479414274847,0.270148476151468,-0.684046585718509,0.493945749207392,0.999407138421774,"ENSG00000116793","PHTF1",10745
"ENSG00000116809.12",212.051693858689,0.047664844850928,0.416857816343156,0.114343171657577,0.908965760861894,0.999407138421774,"ENSG00000116809","ZBTB17",7709
"ENSG00000116815.16",333.372378632127,-0.0980406683393925,0.338371816056213,-0.28974241850895,0.772013302307126,0.999407138421774,"ENSG00000116815","CD58",965
"ENSG00000116830.12",376.761683234602,0.237918918337879,0.318641534744974,0.746666370811634,0.455264974112291,0.999407138421774,"ENSG00000116830","TTF2",8458
"ENSG00000116833.14",2931.7503449301,0.16383717237599,0.199065542117591,0.823031302319561,0.410490192980543,0.999407138421774,"ENSG00000116833","NR5A2",2494
"ENSG00000116852.15",70.985183497126,-0.0848310111450847,0.625068418377511,-0.135714761218108,0.892046777927629,0.999407138421774,"ENSG00000116852","KIF21B",23046
"ENSG00000116857.17",962.235840816527,0.0600704308078927,0.241051861443041,0.249201273320542,0.803205094524658,0.999407138421774,"ENSG00000116857","TMEM9",252839
"ENSG00000116863.11",564.188388559281,0.206873015395324,0.285566567373141,0.724430094525069,0.468801729572339,0.999407138421774,"ENSG00000116863","ADPRHL2",54936
"ENSG00000116871.16",489.758881436899,-0.311144078105396,0.29952924451101,-1.03877696020416,0.298908479010964,0.999407138421774,"ENSG00000116871","MAP7D1",55700
"ENSG00000116874.12",269.01847838202,0.663323192211058,0.373755065543193,1.77475371804533,0.0759385612967734,0.806186458045372,"ENSG00000116874","WARS2",10352
"ENSG00000116882.15",384.773675451774,-0.776828014981541,0.310396333882072,-2.5026971332615,0.0123250965010514,0.406338286930093,"ENSG00000116882","HAO2",51179
"ENSG00000116885.18",52.5382124495538,-0.0268847550312372,0.764772058060903,-0.0351539452152633,0.971956985905859,0.999407138421774,"ENSG00000116885","OSCP1",127700
"ENSG00000116898.12",1678.90213464073,0.150066400426551,0.228603104893276,0.65644952852504,0.511534931740769,0.999407138421774,"ENSG00000116898","MRPS15",64960
"ENSG00000116903.7",697.16814856084,-0.0689756241960927,0.281387394952094,-0.245126915538756,0.806358162968479,0.999407138421774,"ENSG00000116903","EXOC8",149371
"ENSG00000116906.13",1997.61988971868,0.175345936010622,0.205252926698271,0.854292013425887,0.392943211271538,0.999407138421774,"ENSG00000116906","GNPAT",8443
"ENSG00000116918.15",1198.71695619863,-0.00728362653696355,0.242746333659318,-0.0300050939067353,0.976062990651093,0.999407138421774,"ENSG00000116918","TSNAX",7257
"ENSG00000116922.15",238.204907082282,-0.0143181351119226,0.394513864280539,-0.0362931100990178,0.971048643666695,0.999407138421774,"ENSG00000116922","C1orf109",54955
"ENSG00000116954.8",302.908662572624,0.540525780331463,0.447722124985074,1.20727958295446,0.227324490825484,0.999407138421774,"ENSG00000116954","RRAGC",64121
"ENSG00000116962.15",2540.03385969279,0.405832888574449,0.209614635297748,1.93609042611925,0.052856626898588,0.731844365242087,"ENSG00000116962","NID1",4811
"ENSG00000116977.19",7713.24470612034,0.14514693882965,0.258071982360117,0.562428115994048,0.573824367348554,0.999407138421774,"ENSG00000116977","LGALS8",3964
"ENSG00000116981.4",34.6898635012011,-0.76588889467235,0.882239926029164,-0.868118605921075,0.38532940642156,0.999407138421774,"ENSG00000116981","NT5C1A",84618
"ENSG00000116984.15",1501.10160653179,0.256072202149483,0.233394552612984,1.09716443371368,0.272569517604496,0.999407138421774,"ENSG00000116984","MTR",4548
"ENSG00000116985.12",107.71805230749,-0.0564233112733508,0.526008699454916,-0.107266878536078,0.914577260000402,0.999407138421774,"ENSG00000116985","BMP8B",656
"ENSG00000116990.12",54.5186820527612,-1.28584024770045,0.754728880340718,-1.70371146671897,0.0884350048382231,0.8455148087389,"ENSG00000116990","MYCL",4610
"ENSG00000116991.12",690.387286764811,-0.0875557884613367,0.300181690492908,-0.291675979029792,0.770534376943495,0.999407138421774,"ENSG00000116991","SIPA1L2",57568
"ENSG00000117000.9",780.877633148062,0.195684339773704,0.257211403271291,0.76079185170227,0.446781402074817,0.999407138421774,"ENSG00000117000","RLF",6018
"ENSG00000117009.12",1569.08362044068,-0.490869428091427,0.247210770852001,-1.98563123443071,0.0470742856315582,0.707175504344257,"ENSG00000117009","KMO",8564
"ENSG00000117010.17",248.169451947353,-0.746086517144277,0.37976326150109,-1.96460951539973,0.0494594498068688,0.716540501518232,"ENSG00000117010","ZNF684",127396
"ENSG00000117013.17",2.62997160431859,-2.0311673799733,3.28112518764068,-0.619045986914576,0.535886064245813,NA,"ENSG00000117013","KCNQ4",9132
"ENSG00000117016.10",163.854051537443,-0.182285789100151,0.430506591514575,-0.423421598398406,0.67198768938326,0.999407138421774,"ENSG00000117016","RIMS3",9783
"ENSG00000117020.19",466.665626186194,1.79492440317513,0.295216331515637,6.08003085046145,1.20159426490582e-09,1.07336699120801e-06,"ENSG00000117020","AKT3",10000
"ENSG00000117036.12",370.477242882173,-0.249159057642778,0.325625825383386,-0.765169830585223,0.444170422133496,0.999407138421774,"ENSG00000117036","ETV3",2117
"ENSG00000117054.15",3422.12309066333,-0.193749649190056,0.202924879352769,-0.954785089970349,0.339686388965022,0.999407138421774,"ENSG00000117054","ACADM",34
"ENSG00000117090.16",3.08622833144536,4.86440012869851,3.3257136564173,1.4626635457061,0.143559465836807,NA,"ENSG00000117090","SLAMF1",6504
"ENSG00000117091.10",5.11655819188184,-0.468167486495765,2.18046945347184,-0.214709490999898,0.829993822404587,NA,"ENSG00000117091","CD48",962
"ENSG00000117114.21",2844.62969646949,-0.130241973187516,0.243267989048624,-0.53538475693768,0.592383828369609,0.999407138421774,"ENSG00000117114","ADGRL2",23266
"ENSG00000117118.11",2783.30961598551,-0.122296643558844,0.195337918180848,-0.626077336636807,0.531264216563197,0.999407138421774,"ENSG00000117118","SDHB",6390
"ENSG00000117133.11",948.976522801428,-0.182070015148823,0.23777488934682,-0.765724318698996,0.443840353900205,0.999407138421774,"ENSG00000117133","RPF1",80135
"ENSG00000117139.18",2730.42916189385,-0.104055612808102,0.212724797904257,-0.489156007354323,0.62473125235234,0.999407138421774,"ENSG00000117139","KDM5B",10765
"ENSG00000117143.14",1720.34006049468,-0.418566433847925,0.213452999387557,-1.96093020500477,0.049887165247091,0.717973190102064,"ENSG00000117143","UAP1",6675
"ENSG00000117151.13",665.576536383976,-0.0682544359417605,0.266530435403067,-0.256084960198039,0.79788523489,0.999407138421774,"ENSG00000117151","CTBS",1486
"ENSG00000117153.16",849.476153639886,0.101477700140288,0.258373028872572,0.392756552737308,0.694499297063988,0.999407138421774,"ENSG00000117153","KLHL12",59349
"ENSG00000117155.17",1254.07645396748,-0.121393108669839,0.239798270749806,-0.506230125389414,0.612695109026306,0.999407138421774,"ENSG00000117155","SSX2IP",117178
"ENSG00000117174.11",449.816510418814,0.244405678433868,0.320309523839381,0.763029695478007,0.445445686247323,0.999407138421774,"ENSG00000117174","ZNHIT6",54680
"ENSG00000117215.15",3.37797413083025,-0.592853126930897,2.91212677553507,-0.203580809706324,0.838681090721013,NA,"ENSG00000117215","PLA2G2D",26279
"ENSG00000117222.14",946.153020287657,-0.0147013725392352,0.258625225849596,-0.0568443101052517,0.954669216620132,0.999407138421774,"ENSG00000117222","RBBP5",5929
"ENSG00000117226.12",2866.63674427496,-0.0147092642472351,0.196357070123333,-0.0749107951040225,0.940285687441755,0.999407138421774,"ENSG00000117226","GBP3",2635
"ENSG00000117228.11",3962.33769158649,0.171664235115562,0.19875431809673,0.863700656968955,0.387752352649817,0.999407138421774,"ENSG00000117228","GBP1",2633
"ENSG00000117242.7",480.144374396524,-0.171950762053749,0.315384506880971,-0.545209920912968,0.585609149005736,0.999407138421774,"ENSG00000117242","PINK1-AS",100861548
"ENSG00000117245.13",14.2142636902689,0.150771042946646,1.56441660854523,0.0963752507631902,0.923222547640983,0.999407138421774,"ENSG00000117245","KIF17",57576
"ENSG00000117262.19",613.387634758536,-0.0496821778400133,0.269760308853744,-0.18417156345617,0.853878866948554,0.999407138421774,"ENSG00000117262","GPR89A",653519
"ENSG00000117266.16",511.951131208243,0.0140470771854164,0.281910043240958,0.0498282254293789,0.960259273974938,0.999407138421774,"ENSG00000117266","CDK18",5129
"ENSG00000117280.13",1126.01604821928,-0.213244645241327,0.239838462106357,-0.889117797739895,0.373939774769074,0.999407138421774,"ENSG00000117280","RAB29",8934
"ENSG00000117281.16",7.43416991644739,0.36375885167895,1.90412464096265,0.191037311241898,0.848496361295699,NA,"ENSG00000117281","CD160",11126
"ENSG00000117298.16",1355.58434723933,-0.0764032264482705,0.274239226656875,-0.278600648709768,0.780551314813204,0.999407138421774,"ENSG00000117298","ECE1",1889
"ENSG00000117305.15",1557.7527085588,-0.126026330983415,0.219438055098711,-0.574313926209032,0.56575538699979,0.999407138421774,"ENSG00000117305","HMGCL",3155
"ENSG00000117308.15",551.893036121414,-0.311707212940567,0.275445605358975,-1.13164707251123,0.257782841491706,0.999407138421774,"ENSG00000117308","GALE",2582
"ENSG00000117318.9",28.9425718844262,0.477950965974899,0.949473035121103,0.503385507850612,0.614693258633775,0.999407138421774,"ENSG00000117318","ID3",3399
"ENSG00000117335.21",5437.03381914207,-0.0593793940703553,0.206991947743229,-0.286868135295846,0.774213289835389,0.999407138421774,"ENSG00000117335","CD46",4179
"ENSG00000117360.13",1388.26210442255,-0.207372459938009,0.24751060073107,-0.837832639594002,0.402124704588309,0.999407138421774,"ENSG00000117360","PRPF3",9129
"ENSG00000117362.13",1127.99203588527,-0.236585508815983,0.228251010207119,-1.03651461871429,0.299962122983339,0.999407138421774,"ENSG00000117362","APH1A",51107
"ENSG00000117385.16",806.670732863586,0.151695613955554,0.269165286290625,0.563577926582122,0.573041412593279,0.999407138421774,"ENSG00000117385","P3H1",64175
"ENSG00000117394.24",46.6752888589117,1.38085323131987,0.896623837868921,1.54005857640575,0.123546075771497,0.930330378176093,"ENSG00000117394","SLC2A1",6513
"ENSG00000117395.13",1895.03548520764,0.135150549785226,0.210259373048259,0.642780142572792,0.520366769859403,0.999407138421774,"ENSG00000117395","EBNA1BP2",102465439
"ENSG00000117399.14",14.0787420967583,-1.13798107112539,1.34022994915533,-0.84909389753795,0.395829045802571,0.999407138421774,"ENSG00000117399","CDC20",991
"ENSG00000117400.18",9.02916813863841,-0.997734795037257,1.65020785585474,-0.604611589683937,0.545437104134305,0.999407138421774,"ENSG00000117400","MPL",4352
"ENSG00000117408.11",221.295807667226,-0.00766637460497305,0.431638595163817,-0.0177610961829386,0.985829440609216,0.999407138421774,"ENSG00000117408","IPO13",9670
"ENSG00000117410.14",379.585190485677,0.466304535644735,0.312048877283163,1.49433172041698,0.135088938222244,0.947559510489293,"ENSG00000117410","ATP6V0B",533
"ENSG00000117411.18",494.485811013804,-0.434716828186127,0.293282857306494,-1.48224424768144,0.138275316983395,0.951543166284484,"ENSG00000117411","B4GALT2",8704
"ENSG00000117419.16",244.885671486303,0.193898651808349,0.374751479339427,0.517405967683259,0.604872794696998,0.999407138421774,"ENSG00000117419","ERI3",79033
"ENSG00000117425.14",8.81987767890888,-1.82234512134309,1.92857691492399,-0.944917004471616,0.344701249480254,0.999407138421774,"ENSG00000117425","PTCH2",8643
"ENSG00000117448.14",4779.52453244462,-0.020854107948445,0.195410811852291,-0.106719314815643,0.915011659107404,0.999407138421774,"ENSG00000117448","AKR1A1",10327
"ENSG00000117450.15",15692.3515805362,0.243682795496455,0.182228158201527,1.33724007256312,0.181144285354897,0.996833089649116,"ENSG00000117450","PRDX1",5052
"ENSG00000117461.15",92.7599818374137,-0.253387986180109,0.661958544224632,-0.382785279215496,0.701878977210518,0.999407138421774,"ENSG00000117461","PIK3R3",8503
"ENSG00000117472.10",49.5481417223548,-0.309720227729462,0.781730482644762,-0.396198222540347,0.691958802461646,0.999407138421774,"ENSG00000117472","TSPAN1",10103
"ENSG00000117475.14",1058.08595661398,-0.130372489993622,0.245577694176008,-0.530880829511263,0.595501363079299,0.999407138421774,"ENSG00000117475","BLZF1",8548
"ENSG00000117479.15",432.707618020586,-0.289185782282963,0.325919597727283,-0.887291786991411,0.374921826208146,0.999407138421774,"ENSG00000117479","SLC19A2",10560
"ENSG00000117480.16",169.06237474467,0.0170028109917311,0.465191489880026,0.0365501333571604,0.970843704752181,0.999407138421774,"ENSG00000117480","FAAH",2166
"ENSG00000117481.11",394.963468022678,0.541460778505673,0.394146152549381,1.37375634648073,0.169517337551076,0.986277898841651,"ENSG00000117481","NSUN4",387338
"ENSG00000117500.13",6838.99800286988,0.0778236286596635,0.188208490309705,0.413496907241546,0.679242587892354,0.999407138421774,"ENSG00000117500","TMED5",50999
"ENSG00000117505.13",1835.47785405677,0.241406824024633,0.222557680647375,1.08469329534002,0.278057518371546,0.999407138421774,"ENSG00000117505","DR1",1810
"ENSG00000117519.16",5532.64685894904,0.133720792348021,0.185892463155413,0.719344884016228,0.471928447235635,0.999407138421774,"ENSG00000117519","CNN3",1266
"ENSG00000117523.18",3938.7861619595,0.18346711528743,0.227021671114239,0.808148025635438,0.419005373546792,0.999407138421774,"ENSG00000117523","PRRC2C",23215
"ENSG00000117525.14",31.7071617036983,-0.219381721682572,0.961435132950463,-0.228181511330183,0.819505134148612,0.999407138421774,"ENSG00000117525","F3",2152
"ENSG00000117528.14",8473.4523041647,-0.222110221046402,0.192242696261105,-1.15536363859947,0.247941545568428,0.999407138421774,"ENSG00000117528","ABCD3",5825
"ENSG00000117533.15",244.243361056647,0.0144847102908459,0.383113190004016,0.0378079133498223,0.969840834944116,0.999407138421774,"ENSG00000117533","VAMP4",8674
"ENSG00000117543.22",585.969708054633,0.125030849557914,0.279914652817048,0.446674900008303,0.655109807188387,0.999407138421774,"ENSG00000117543","DPH5",51611
"ENSG00000117569.20",1111.32471420228,-0.173255545867573,0.248735488555442,-0.696545341695201,0.486087372191274,0.999407138421774,"ENSG00000117569","PTBP2",58155
"ENSG00000117586.11",11.5019802209643,-2.54717487694941,1.51633645063659,-1.67982170176022,0.0929920114381592,0.858442212173452,"ENSG00000117586","TNFSF4",7292
"ENSG00000117592.9",6038.27171418602,0.0722912249385412,0.200229284169504,0.361042218366735,0.718067886899504,0.999407138421774,"ENSG00000117592","PRDX6",9588
"ENSG00000117593.12",888.076489044935,0.0186245917257286,0.273467407796352,0.0681053434330942,0.945701776791133,0.999407138421774,"ENSG00000117593","DARS2",55157
"ENSG00000117594.10",3286.00412843307,-0.101213099881156,0.206358559360402,-0.490472022071005,0.623799922975708,0.999407138421774,"ENSG00000117594","HSD11B1",3290
"ENSG00000117595.13",2348.47048352078,-0.0614176751273405,0.213715373848334,-0.287380706504186,0.773820832408335,0.999407138421774,"ENSG00000117595","IRF6",3664
"ENSG00000117597.18",666.936864005509,0.263212389705298,0.268728742254283,0.979472413323896,0.327346612777298,0.999407138421774,"ENSG00000117597","DIEXF",27042
"ENSG00000117601.15",6672.41808217025,-0.309097325691788,0.18368820482128,-1.6827282186819,0.0924277163878586,0.857493339129496,"ENSG00000117601","SERPINC1",462
"ENSG00000117602.13",500.944752700121,0.861294098518665,0.291483743475338,2.95486152417806,0.00312809418807751,0.203044701986665,"ENSG00000117602","RCAN3",11123
"ENSG00000117614.10",1024.48860160927,0.00434111943588074,0.25699606730355,0.0168917737980529,0.986522955390405,0.999407138421774,"ENSG00000117614","SYF2",25949
"ENSG00000117616.18",1022.39385101835,-0.619004005890412,0.252226503620714,-2.45415924577553,0.0141214430026676,0.43284991713569,"ENSG00000117616","RSRP1",57035
"ENSG00000117620.15",2409.61441001179,-0.104318432040825,0.230486554021432,-0.452600944483403,0.650836118552126,0.999407138421774,"ENSG00000117620","SLC35A3",23443
"ENSG00000117625.14",399.143837563867,0.129269380427447,0.317460242727762,0.407198644204094,0.683862097303322,0.999407138421774,"ENSG00000117625","RCOR3",55758
"ENSG00000117632.23",244.793313790958,-0.0381344449098638,0.379016197778187,-0.100614288079005,0.919856654019612,0.999407138421774,"ENSG00000117632","STMN1",100500808
"ENSG00000117640.18",696.520151736807,-0.161563131134108,0.259782483703834,-0.621916954640786,0.533996475958158,0.999407138421774,"ENSG00000117640","MTFR1L",56181
"ENSG00000117643.16",79.9599671297446,0.0997477911679237,0.638183593950491,0.156299522760314,0.875796932498414,0.999407138421774,"ENSG00000117643","MAN1C1",57134
"ENSG00000117650.13",22.6516603015718,0.666699962692445,1.2954846811997,0.514633613478963,0.606809071688491,0.999407138421774,"ENSG00000117650","NEK2",4751
"ENSG00000117676.14",320.962621156147,0.335683272441899,0.359735232369894,0.933139826840024,0.35074777819398,0.999407138421774,"ENSG00000117676","RPS6KA1",6195
"ENSG00000117682.18",1124.76952705264,0.386668101107392,0.247540974074848,1.56203675998494,0.118279329265142,0.92296253647454,"ENSG00000117682","DHDDS",79947
"ENSG00000117691.10",259.004987626008,-0.190811135098659,0.369056198085611,-0.517024605164323,0.605138982805235,0.999407138421774,"ENSG00000117691","NENF",29937
"ENSG00000117697.15",779.539674603933,-0.026688918432459,0.279990120061781,-0.0953209292762542,0.924059919185242,0.999407138421774,"ENSG00000117697","NSL1",25936
"ENSG00000117707.17",5245.96829234483,0.303121467617849,0.237269332854809,1.27754170322271,0.20141106704337,0.999407138421774,"ENSG00000117707","PROX1",5629
"ENSG00000117713.21",1276.022725524,0.858519870908866,0.23149198704892,3.70863752933029,0.00020837747142893,0.0342890612853973,"ENSG00000117713","ARID1A",8289
"ENSG00000117724.15",84.0569246049024,2.25949479929881,0.643552920715492,3.51096969117433,0.000446475300071554,0.0581203272728591,"ENSG00000117724","CENPF",1063
"ENSG00000117748.10",442.760415184458,0.0731654632476914,0.299145560730891,0.244581477555372,0.806780507310675,0.999407138421774,"ENSG00000117748","RPA2",6118
"ENSG00000117751.18",481.265819232655,0.0895535397106688,0.313628335446597,0.28554033417659,0.775230207778086,0.999407138421774,"ENSG00000117751","PPP1R8",5511
"ENSG00000117758.14",1709.1579867636,-0.19982334454789,0.240427422782689,-0.83111710900175,0.405907475406057,0.999407138421774,"ENSG00000117758","STX12",23673
"ENSG00000117791.16",1313.28422822608,-0.342697272214119,0.229142290175412,-1.49556536225495,0.134766955118082,0.946851427363335,"ENSG00000117791","MARC2",54996
"ENSG00000117834.13",719.610605298563,-0.331367269800295,0.26844213173658,-1.23440857683794,0.217050694640876,0.999407138421774,"ENSG00000117834","SLC5A9",200010
"ENSG00000117859.19",7850.89286817582,0.0179151155442865,0.181544392743418,0.0986817343877233,0.92139097191528,0.999407138421774,"ENSG00000117859","OSBPL9",114883
"ENSG00000117862.13",1425.70134096593,-0.365216874329735,0.226896102007221,-1.60962163342106,0.107480482489115,0.898236893007287,"ENSG00000117862","TXNDC12",51060
"ENSG00000117868.18",2195.59512637599,0.0805501100602595,0.230177837316121,0.349947288581193,0.726378256915816,0.999407138421774,"ENSG00000117868","ESYT2",57488
"ENSG00000117877.11",175.833890583786,-0.0753558663223956,0.425216625837064,-0.177217591560662,0.859337478294479,0.999407138421774,"ENSG00000117877","CD3EAP",10849
"ENSG00000117899.11",1520.15236288659,0.00258628599435901,0.216944862066609,0.0119213977677192,0.990488326077894,0.999407138421774,"ENSG00000117899","MESDC2",23184
"ENSG00000117906.14",661.014780803572,0.215846553737271,0.278087762383888,0.776181418006104,0.43764187611216,0.999407138421774,"ENSG00000117906","RCN2",5955
"ENSG00000117971.12",2.47074248970002,-3.24644371785617,3.78194668606534,-0.858405468754426,0.390668608880375,NA,"ENSG00000117971","CHRNB4",1143
"ENSG00000117984.15",2297.02450720358,-0.0598141971650706,0.218580359027769,-0.273648544778315,0.784354724041759,0.999407138421774,"ENSG00000117984","CTSD",1509
"ENSG00000118004.18",114.877854137018,-0.126171687661996,0.515159694949308,-0.244917622436304,0.806520216441814,0.999407138421774,"ENSG00000118004","COLEC11",78989
"ENSG00000118007.13",2671.69075439443,-0.426039702102861,0.227277904590073,-1.87453198704591,0.0608571375227605,0.752550456683892,"ENSG00000118007","STAG1",10274
"ENSG00000118046.17",646.609854191339,-0.0970182966658511,0.288472892379264,-0.336316857593323,0.736631939048945,0.999407138421774,"ENSG00000118046","STK11",6794
"ENSG00000118058.25",1910.68167702596,-0.0980560870946639,0.310262437152584,-0.316042405888925,0.751970321180248,0.999407138421774,"ENSG00000118058","KMT2A",4297
"ENSG00000118094.12",37.3887620952878,-0.747163914045101,0.871172257154704,-0.857653475427901,0.391083837310677,0.999407138421774,"ENSG00000118094","TREH",11181
"ENSG00000118096.10",152.527378817044,0.092869238879273,0.46752370119405,0.198640707716178,0.842543807944585,0.999407138421774,"ENSG00000118096","IFT46",56912
"ENSG00000118137.10",12057.8170187678,-0.171169947367181,0.185841064387104,-0.921055569347342,0.357021415465052,0.999407138421774,"ENSG00000118137","APOA1",335
"ENSG00000118162.14",25.6094494913363,0.165938966181785,1.01146449728981,0.164058122283495,0.869685388631056,0.999407138421774,"ENSG00000118162","KPTN",11133
"ENSG00000118181.11",9284.11239555112,0.243500590009146,0.189244548359367,1.28669804292988,0.198199555489107,0.999407138421774,"ENSG00000118181","RPS25",6230
"ENSG00000118193.12",19.7842338112786,2.07190232640684,1.47985342061629,1.40007266769974,0.161491558873401,0.984595662661356,"ENSG00000118193","KIF14",9928
"ENSG00000118194.21",15.8069230390664,0.377208797883393,1.49761522249156,0.251872972588937,0.801139250970699,0.999407138421774,"ENSG00000118194","TNNT2",7139
"ENSG00000118197.14",326.359886520146,-0.477250810778753,0.332723240241872,-1.4343777441931,0.151464495253968,0.967582629881916,"ENSG00000118197","DDX59",83479
"ENSG00000118200.15",1070.86873454402,0.146419367125902,0.238342694888442,0.614322864791113,0.539001996163682,0.999407138421774,"ENSG00000118200","CAMSAP2",23271
"ENSG00000118217.7",2230.47134424487,0.0440243582270409,0.20709811138283,0.21257730422109,0.831656675444255,0.999407138421774,"ENSG00000118217","ATF6",22926
"ENSG00000118242.17",184.192107019907,-0.933611473245634,0.573178252758861,-1.62883268643203,0.103348443112115,0.887104534629828,"ENSG00000118242","MREG",55686
"ENSG00000118246.14",1986.89593381384,0.0291305383925217,0.209979247182187,0.138730559250204,0.889663068806742,0.999407138421774,"ENSG00000118246","FASTKD2",22868
"ENSG00000118257.17",17.4698483261883,-0.426146463573951,1.33415658155378,-0.31941263077056,0.749413634111823,0.999407138421774,"ENSG00000118257","NRP2",8828
"ENSG00000118260.15",930.770790469265,0.394855817359035,0.267497862735263,1.47610830726456,0.139914819143164,0.956372719231526,"ENSG00000118260","CREB1",1385
"ENSG00000118263.16",431.193336106001,0.483821404392553,0.341646285260825,1.41614712427851,0.156732433280336,0.973669783258675,"ENSG00000118263","KLF7",8609
"ENSG00000118271.12",37666.8879982476,-0.488978343149005,0.200230930437907,-2.44207197199556,0.0146032349860062,0.445434284719497,"ENSG00000118271","TTR",7276
"ENSG00000118276.12",90.6980824218647,0.615575710308832,0.744155150738876,0.827214203513371,0.408115662543385,0.999407138421774,"ENSG00000118276","B4GALT6",9331
"ENSG00000118292.9",13.6194441943319,-1.11317478436677,1.36649714862599,-0.814619178302762,0.415290329164842,0.999407138421774,"ENSG00000118292","C1orf54",79630
"ENSG00000118298.12",28.5935969950851,-0.561788294981944,0.969486114452472,-0.579470181787204,0.562271960832839,0.999407138421774,"ENSG00000118298","CA14",23632
